name,team,position,goals_scored_1,goals_scored_2,goals_scored_3,goals_scored_4,goals_scored_5,goals_scored_6,goals_scored_7,goals_scored_8,goals_scored_9,goals_scored_10,goals_scored_11
Yago de Santiago Alonso,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Yasin Ayari,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Yasser Larouci,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Yegor Yarmoliuk,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yerson Mosquera,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Yunus Konak,,,,,,,,,,,,,
Zack Nelson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Zak Sturge,,,,,,,,,,,,,
ÄorÄe PetroviÄ,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Aaron Connolly,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Aaron Ramsey,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Davies,17.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Adam Lallana,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Adam Smith,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Adam Webster,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Adam Wharton,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Adama TraorÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ademola Ola-Adebomi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Admiral Muskwe,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
AdriÃ¡n San Miguel del Castillo,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Aidan Francis-Clarke,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Alex Matos,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Alex Murphy,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Alex Scott,3.0,MID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Alexander Isak,15.0,FWD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,2.0
Alexis Mac Allister,11.0,MID,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,0.0
Alfie Dorrington,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Alfie Doughty,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Alfie Gilchrist,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Alisson Ramses Becker,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Allan Campbell,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Allan Saint-Maximin,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Altay Bayindir,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Amadou Diallo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Amara Nallo,,,,,,,,,,,0.0,,0.0
Amari'i Bell,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Andi Zeqiri,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Andre Brooks,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Andrew Omobamidele,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Robertson,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Andros Townsend,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Anel AhmedhodÅ¾iÄ,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Anis Slimane,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Anssumane Fati Vieira,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Anthony Gordon,15.0,MID,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
Antoine Semenyo,3.0,FWD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
Antwoine Hackford,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Aribim Pepple,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Ashley Phillips,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Auston Trusty,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Axel Piesold,,,,,,,,,,0.0,0.0,0.0,0.0
Bart Verbruggen,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Bashir Humphreys,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Ben Brereton,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
Ben Doak,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Ben Greenwood,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ben Jackson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ben Osborn,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ben Parkinson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ben Pearson,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BendegÃºz Bolla,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Benicio Baker-Boaitey,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Benjamin Arthur,,,,,,,,,,,0.0,0.0,0.0
Benjamin Fredrick,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Blacker,,,,,,,,0.0,0.0,0.0,0.0,,0.0
Billy Crellin,,,,,,,,,,,,,
Billy Gilmour,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Bobby Clark,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Boubacar TraorÃ©,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Bradley Ibrahim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Bruno Cavaco JordÃ£o,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Bruno GuimarÃ£es Rodriguez Moura,15.0,MID,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0
BÃ©nie TraorÃ©,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Callan McKenna,,,,,,,,,,,,,
Callum Marshall,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Scanlon,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Callum Wilson,15.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cameron Peupion,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Caoimhin Kelleher,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Carlos Baleba,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Carlos Mendes Gomes,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Carlton Morris,12.0,FWD,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0
Cauley Woodrow,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0
Cesare Casadei,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Charles Sagoe,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cheick DoucourÃ©,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Chiedozie Ogbene,12.0,FWD,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Chris Basham,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Chris Mepham,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Chris Richards,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
Christian Chigozie,,,,,,,,,,,,,
ClÃ©ment Lenglet,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Gakpo,11.0,FWD,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0
Conor Bradley,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Craig Dawson,20.0,DEF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Curtis Jones,11.0,MID,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Daiki Hashioka,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Dan Burn,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Dan Potts,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Dango Ouattara,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
Daniel Bentley,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Daniel Castelo Podence,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Daniel Gore,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Daniel Jebbison,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Daniel MuÃ±oz,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Danny Welbeck,5.0,FWD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
Darren Randolph,3.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Darwin NÃºÃ±ez Ribeiro,11.0,FWD,0.0,2.0,0.0,0.0,1.0,1.0,,1.0,0.0,,0.0
David Brooks,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
David Ozoh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Deivid Washington de Souza EugÃªnio,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Deniz Undav,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Dermot Mee,,,,,,,,,,,0.0,,0.0
Detlef Esapa Osong,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devan Tanton,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Manuel Jadon da Silva Moreira,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Diogo Teixeira da Silva,11.0,MID,0.0,2.0,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0
Dion Pereira,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Divock Origi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djordje Petrovic,,,0.0,,,,,,,,,,
Dominic Dos Santos Martins,,,,,,,,,,,0.0,0.0,0.0
Dominic Sadi,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0
Dominic Solanke,3.0,FWD,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
Dominik Szoboszlai,11.0,MID,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Dovydas Sasnauskas,,,,,,,,,0.0,0.0,0.0,,0.0
Eberechi Eze,8.0,MID,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
Eddie Beach,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Elijah Adebayo,12.0,FWD,1.0,0.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
Elijah Campbell,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Elliot Anderson,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Elliot Thorpe,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Emil Krafth,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Emiliano Marcondes,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Enes Ãnal,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
Enso GonzÃ¡lez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ethan Brierley,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Nwaneri,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ethan Wheatley,,,,,,,,,,,,,
Evan Ferguson,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Fabian Mrozek,,,,,,,0.0,0.0,,0.0,0.0,,0.0
Fabian SchÃ¤r,15.0,DEF,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
Fabio Henrique Tavares,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Facundo Buonanotte,5.0,MID,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
Femi Seriki,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Filip Marschall,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finley Munroe,,,,,,,,,,,,,
Fletcher Holman,,,,,,,,,,,,,0.0
FodÃ© Ballo-TourÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Jorge TomÃ¡s Oliveira,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Franco Umeh-Chibueze,,,,,,,,0.0,0.0,0.0,0.0,,0.0
Fred Onyedinma,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
FÃ¡bio Silva,20.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Gabriel Osho,12.0,DEF,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
Garang Kuol,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Gavin Kilkenny,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
George Baldock,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
George Earthy,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Giovanni Reyna,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen Rea,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Gonzalo Montiel,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GonÃ§alo Manuel Ganchinho Guedes,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Gustavo Hamer,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
Habeeb Ogunneye,,,,,,,,,,0.0,0.0,,0.0
Hamed TraorÃ¨,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Han-Noah Massengo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hannes Delcroix,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Ashby,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Harry Amass,,,,,,,,,,,,,
Harvey Barnes,15.0,MID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0
Harvey Elliott,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Harvey Griffiths,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Hugo Bueno LÃ³pez,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Hwang Hee-chan,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
HÃ¡kon Valdimarsson,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahim SangarÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima KonatÃ©,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Igor Julio dos Santos de Paulo,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Iliman Ndiaye,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Illia Zabarnyi,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IonuÈ Radu,3.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Isaac Hayden,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
IshÃ© Samuels-Smith,,,,,,,,0.0,,0.0,0.0,,0.0
Ismaila Coulibaly,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Issa KaborÃ©,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Ivo Grbic,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jack Harrison,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jack Hinshelwood,5.0,MID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jack Robinson,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
Jack Walton,12.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jacob Brown,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jacob Murphy,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
Jacob Wright,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0
Jadan Raymond,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jaidon Anthony,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jairo Riedewald,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jake O'Brien,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jakub Moder,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jamaal Lascelles,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jamal Lewis,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jamal Lowe,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
James Hill,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
James McConnell,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
James Milner,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
James Shea,12.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
James Sweet,,,,,,,,0.0,0.0,0.0,0.0,,0.0
James Tomkins,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
James Ward-Prowse,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wright,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Donley,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jamie McDonnell,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Paul van Hecke,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jarell Quansah,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Jason Steele,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Javier Manquillo GaitÃ¡n,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jayden Bogle,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jayden Danns,,,,,,,,0.0,,0.0,0.0,,0.0
Jayden Luker,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,8.0,FWD,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0
Jean-Ricner Bellegarde,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jeff Hendrick,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jefferson Lerma SolÃ­s,8.0,MID,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
Jeffrey Schlupp,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jenson Metcalfe,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jeremy Sarmiento Morante,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jesurun Rak-Sakyi,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ji-Soo Kim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jili Buyabu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jimi Tauriainen,,,,,,,,,,0.0,0.0,,0.0
Joachim Andersen,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joe Gardner,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Gauci,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Joe Gomez,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Joe Hodge,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joe Hugill,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joe Rothwell,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joe Taylor,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Joe White,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joe Whitworth,8.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joe Willock,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
Joel Matip,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Joel Ward,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
John Egan,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
John Fleck,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
John McAtee,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
John-Kymani Gordon,8.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jonathan Castro Otto,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jonny Evans,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jordan Amissah,17.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jordan Ayew,8.0,MID,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
Jordan Clark,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jordan Henderson,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Joseph Johnson,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Josh Acheampong,,,,,,,,,,,0.0,,0.0
Josh Brooking,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Joshua Duffus,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Joshua King,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JosÃ© Malheiro de SÃ¡,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
JoÃ£o Pedro Junqueira de Jesus,5.0,FWD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
JoÃ£o Victor Gomes da Silva,20.0,MID,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0
